Era,Poem,Romaji,My translation,俳人,Poet,Dates,Season,Kigo,Original source ,Modern Source,Notes,Maegaki,NKBZ,俳句大観,名歌名句辞典,俳句の歴史,現代俳句,自選自解,蝸牛,古典俳句,Ueda Haiku,Keene World,Keene Dawn,Blyth Haiku,Blyth History,Fay Aoyagi,English Saijiki,21 Century,Other translation,Saijiki priority
Edo,つつ立て帆になる袖や涼みぶね,"Tsutsu tatete
ho ni naru sode ya
suzumi-bune","Stand up suddenly,
the sleeves turn into sails!
Boat for cooling.",大草,Joso,1662 - 1704,Summer,納涼  Suzumi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Edo,花火尽て美人は酒に身投げけむ,"Hanabi tsukite
bijin wa sake ni
minagekemu","The fireworks done,
the beautiful lady,
sunk in drinking.
While watching the display of fireworks, the beautiful lady had sat by his side, pouring rice wine for him, but when the display ended, she disappeared. Worried, on looking around the boat, he discovered she was herself drinking now.",几董,Kito,1741 - 1789,Summer,花火  Hanabi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,川面や花火のあとの楫の音,"Kawa omo ya
hanabi no ato no
kaji no oto","On the river —
after the fireworks,
rudder sounds.",白雄,Shirao,1738 - 1791,Summer,花火  Hanabi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,星一つ残して落つる花火かな,"Hoshi hitotsu
nokoshite otsuru
hanabi kana","One star
was left, after
the fireworks fell.",抱一,Hoitsu,1761 - 1829,Summer,花火  Hanabi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Edo,夏痩のわが骨探る寝覚かな,"Natsu yase no
waga hone saguru
nezame kana","The summer thin
pries his bones,
awakening.",蕉太,Ryota,,Summer,夏痩  Natsu yase  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,夏痩や西日さし込む竹格子,"Natsu yase ya
nishibi sashikomu
take koshi","Summer thinness —
the western sun comes through
a bamboo lattice.",大江丸,Oemaru,1722 - 1805,Summer,夏痩  Natsu yase  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,四辻や匂ひ吹きみつあやめの日,"Yotsu tsuji ya
nioi fukimitsu
ayame no hi","A crossroad —
the wind brings their fragrance,
blue flags day.",蘭更,Ranko,1726 - 1798,Summer,端午  Tango  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,鱠にも響くまつりの太鼓かな,"Namasu ni mo
hibiku matsuri no
taiko kana","Even to the salad
vibrates the festival
big drum.",樗良,Chora,1729 - 1780,Summer,祭  Matsuri  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,鉾処にに夕風そよぐ囃子かな,"Hoko shosho ni
yu kaze soyogu
hayashi kana","Halberds here and there,
sway in the dusk breeze —
festival music.",太祇,Taiqi,1709 - 1771,Summer,祇園会  Gione  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,祇園会や京は日傘の下を行く,"Gion e ya
kyo wa higasa no
shita wo yuku","Gion festival —
in the capital they go
under parasols.",蕉太,Ryota,,Summer,祇園会  Gione  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,吹く風の中を魚飛ぶ御祓かな,"Fuku kaze no
naka wo uo tobu
misogi kana","In the breeze
fish are jumping,
purification.",芭蕉,Basho,1644 - 1694,Summer,夏越  Nagoshi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,一番に乙鳥のくぐるちのわ哉,"Ichiban ni
tsubame no kuguru
chinowa kana","First of all,
a swallow went through,
lalong wreath.",一茶,Issa,1763 - 1828,Summer,夏越  Nagoshi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,僧達の袂を染むる新茶かな,"So tachi no
tameto wo somuru
shincha kana","The monks
get their sleeves dyed again,
new tea.
A monk's garment of black was referred to as being dyed with Chinese ink.",支考,Shiko,1665 - 1731,Summer,新茶  Shincha  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,新茶の香真昼の眠気転じたり,"Shincha no ka
ma hiru no nemuke
tenji tari","The scent of new tea —
noon-time sleepiness
has gone away.",一茶,Issa,1763 - 1828,Summer,新茶  Shincha  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,道ばたに繭干すかぜのあつさかな,"Michibata ni
mayu hosu kaze no
atsusa kana","By a roadside
cocoons dry, the wind
is hot.",許六,Kyoroku,1656 - 1715,Summer,繭  Mayu  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,鵜のつらに篝こぼれて憐れなり,"U no tsura ni
kagari koborete
aware nari","On a cormorant's face
a torch flame spills,
pathetic.",荷兮,Kakei,1648 - 1716,Summer,鵜飼  Ukai  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,つかれ鵜の腮に月のしづくかな,"Tsukare u no
agito ni tsuki no
shizuku kana","On a tired cormorant's
chin, moonlit
waterdrops.",大江丸,Oemaru,1722 - 1805,Summer,鵜飼  Ukai  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Edo,蚊やりして師の坊を待つ端居かな,"Kayari shite
shino bo wo matsu
hashi-i kana","With mosquito punk,
I wait for a monk,
sitting on the veranda.",太鳥,Tairo,,Summer,端居  Hashi-i  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,さをとめや汚れぬ顔は朝ばかり,"Saotome ya
yogorenu kao wa
asa bakari","Rice-planting girls —
unsoiled faces, only
in the morning.",其角,Kikaku,1661 - 1707,Summer,早乙女  Saotome  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Edo,早乙女の祭りのやうに揃ひ出る,"Saotome no
matsuri no yo ni
soroi deru","Rice-planting girls —
like a festival parade,
come out in a row.",涼菟,Ryoto,,Summer,早乙女  Saotome  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Edo,早乙女の下りたつあの田この田かな,"Saotome no
oritatsu ano ta
kono ta kana","Rice-planting girls
step down, stand in that
field and this.",太祇,Taigi,1709 - 1771,Summer,早乙女  Saotome  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Edo,貝吹いて雪踏み分けよ花の跡,"Kai fuite
yuki fumi wake yo
hana no ato","Blow the conch shell,
make way through snow!
After the flowers.",青羅,Seira,,Summer,峯入  Mine iri  [Summer / Shukyo],,,,,,,,,,,,,,,,,,,,,,1
Edo,峯入やおもへば深き芳野山,"Mine iri ya
omoeba fukaki
Yoshino yama","Entering the peak —
when you think of it, Yoshino
mountain is deep.",白雄,Shirao,1738 - 1791,Summer,峯入  Mine iri  [Summer / Shukyo],,,,,,,,,,,,,,,,,,,,,,2
Edo,峯入や鳥さへ知らぬ花を今日,"Mine iri ya
tori sae shiranu
hana wo kyo","Entering the peak —
today, flowers even birds
don't know of.",梅舎,Baisha,,Summer,峯入  Mine iri  [Summer / Shukyo],,,,,,,,,,,,,,,,,,,,,,3
Edo,灌仏の皺手合はする数珠の音,"Kanbutsu no
shiwa te awasuru
juzu no oto","Bathed the Buddha —
wrinkled hands together,
rub the rosary.",芭蕉,Basho,1644 - 1694,Summer,仏生会  Busshoe  [Spring / Shukyo],,,,,,,,,,,,,,,,,,,,,,1
Edo,山寺や五色にあまる花み堂,"Yamadera ya
goshiki ni amaru
hana mido","Mountain temple —
more than five colours,
the flowery pavilion.",蕉太,Ryota,,Summer,仏生会  Busshoe  [Spring / Shukyo],,,,,,,,,,,,,,,,,,,,,,2
Edo,灌仏の御指の先や暮の月,"Kanbutsu no
oyubi no saki ya
kure no tsuki","At the bathed
Buddha's august finger-tip,
the dusk moon.",一茶,Issa,1763 - 1828,Summer,仏生会  Busshoe  [Spring / Shukyo],,,,,,,,,,,,,,,,,,,,,,3
Edo,目には青葉山郭公初鰹,"Me ni wa aoba
yama hototogisu
hatsugatsuo","Green leaves to see,
the mountain little cuckoo,
and first bonito.",素堂,Sodo,1642 - 1716,Summer,初鰹 Hatsugatsuo — First Bonito,,,"This ku was made in Kamakura, famous for bonito; it was also the seat of the first shogunate. The senses of sight, sound and taste are amply satisfied.",,,,,,,,,,,,,,,,,,,1
Edo,鎌倉を生きて出でけん　初鰹,"Kamakura wo
ikite ideken
hatsugatsuo","They must have
left Kamakura alive,
the first bonito.",芭蕉,Basho,1644 - 1694,Summer,初鰹 Hatsugatsuo — First Bonito,,,,,,,,,,,,,,,,,,,,,,2
Edo,くれなゐは　花にかぎらじ　初鰹,"Kurenai wa
hana ni kagiraji
hatsugatsuo","Scarlet is
not limited to flowers —
the first bonito.",蕉太,Ryota,,Summer,初鰹 Hatsugatsuo — First Bonito,,,,,,,,,,,,,,,,,,,,,,3
Edo,夏虫の　碁にこがれたる　命かな,"Natsu mushi no
go ni kogaretaru
inochi kana","Summer insects —
by ""go"" being scorched,
their lives.",其角,Kikaku,1661 - 1707,Summer,夏の虫 Natsu no mushi — Summer Insects [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,夏虫も　火を守る　宇治の　網代かな,"Natsu mushi mo
hi wo moru Uji no
ajiro kana","Summer insects, too,
guard the fires — Uji's
fish weirs.",越人,Etsujin,1656 - 1739,Summer,夏の虫 Natsu no mushi — Summer Insects [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,片羽もえて　這ひ歩きけり　夏の虫,"Kata ha moete
hai aruki keri
natsu no mushi","A wing scorched,
it crawled on —
summer insect.",関更,Ranko,1726 - 1798,Summer,夏の虫 Natsu no mushi — Summer Insects [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,筆とめて　打ち払ひけり　火取虫,"Fude tomete
uchi harai keri
hitori mushi","Stop writing,
to wave them away —
light-drawn insects.",関更,Ranko,1726 - 1798,Summer,"火取虫 Hitori mushi — Light-Drawn Insects, Moths [Summer / Dobutsu]",,,,,,,,,,,,,,,,,,,,,,1
Edo,行灯に　はかなき影や　火取虫,"Andon ni
hakanaki kage ya
hitori mushi","By the paper lamp
their fleeting shadows —
light-drawn insects.",青羅,Seira,,Summer,"火取虫 Hitori mushi — Light-Drawn Insects, Moths [Summer / Dobutsu]",,,,,,,,,,,,,,,,,,,,,,2
Edo,朝風に　毛を吹かれ居る　毛虫かな,"Asa kaze ni
ke wo fukare iru
kemushi kana","In the morning breeze
its fur being blown —
caterpillar.",蕪村,Buson,1716 - 1783,Summer,毛虫 Kemushi — Caterpillar [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,祭り見に　ぶらぶら下がる　毛虫かな,"Matsuri mi ni
burabura sagaru
kemushi kana","To see the festival,
it strolls down —
caterpillar.",一茶,Issa,1763 - 1828,Summer,毛虫 Kemushi — Caterpillar [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,頓て死ぬ　けしきは見えず　蝉の声,"Yagate shinu
keshiki wa miezu
semi no koe","Soon to die,
it does not seem —
the cicada's voice.",芭蕉,Basho,1644 - 1694,Summer,蝉 Semi — Cicada [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,閑さや　岩にしみ入る　蝉の声,"Shizukasa ya
iwa ni shimi iru
semi no koe","The stillness —
into boulders sink
cicada voices.",芭蕉,Basho,1644 - 1694,Summer,蝉 Semi — Cicada [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,蝉鳴いて　杉にも脂の　流れけり,"Semi naite
sugi ni mo yani no
nagare keri","Cicadas singing,
even from cedars,
resin flowed.",関更,Ranko,1726 - 1798,Summer,蝉 Semi — Cicada [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,梢より　あだに落ちけり　蝉のから,"Kozue yori
ada ni ochikeri
semi no kara","From tree-top
in vain it fell,
a cicada shell.",芭蕉,Basho,1644 - 1694,Summer,空蝉 Utsusemi — Cicada Shell [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,わくらばに　取り付いて　蝉の　もぬけかな,"Wakuraba ni
tori tsuite semi no
monuke kana","Clinging to a
worm-eaten leaf, a cicada's
discarded shell.",蕪村,Buson,1716 - 1783,Summer,空蝉 Utsusemi — Cicada Shell [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,蓋すれば　出て行く　蠅の羽音かな,"Futa sureba
dite yuku hae no
haoto kana","Putting on the cover,
it left —
the fly's wing sounds.",牧童,Bokudo,,Summer,蠅 Hae — Flies [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,蠅散って　且う　白しや　盆の糊,"Hae chitte
katsu shiroshi ya
bon no nori","The flies scatter,
for a moment white —
the tray's starch.",蕪村,Buson,1716 - 1783,Summer,蠅 Hae — Flies [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,やれうつな　蠅は手をする　足をする,"Yare utsuna
hae wa te wo suru
ashi wo suru","Don't swat it!
The fly rubs its hands,
its feet.",一茶,Issa,1763 - 1828,Summer,蠅 Hae — Flies [Summer / Dobutsu],,,"To put the hands together and rub them is a sign of reverence and prayers. When the fly does this, we should feel pity for it. Issa shows his deep sympathy for all living things.",,,,,,,,,,,,,,,,,,,3
Edo,わが宿は　蚊のちいさきを　馳走也,"Waga yado wa
ka no chiisaki wo
chiso nari","My house —
tiny mosquitoes
are the treat.",芭蕉,Basho,1644 - 1694,Summer,蚊 Ka — Mosquito [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,蚊ばしらの　際ほのぼのと　三日の月,"Kabashira no
kiwa honobono to
mika no tsuki","A swarm of mosquitoes —
at their edge, dimly,
a crescent moon.",牧童,Bokudo,,Summer,蚊 Ka — Mosquito [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,昼の蚊を　後にかくす　仏かな,"Hiru no ka wo
ushiro ni kakusu
hotoke kana","A daytime mosquito,
the Buddha hides it
behind him.",一茶,Issa,1763 - 1828,Summer,蚊 Ka — Mosquito [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,蟻の道　雲の峰より　つづきけん,"Ari no michi
kumo no mine yori
tsuzukiken","A road of ants —
from a cloud peak,
continuing.",蕉,Joso (attr.),,Summer,蟻 Ari — Ants [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,なめくぢり　這ひて光るや　古具足,"Namekujiri
haite hikaru ya
furu gusoku","The slug
crawling, its old
armour shines.",嵐雪,Ransetsu,1654 - 1707,Summer,蛞蝓 Namekuji — Slug [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,何事を　壁に書きてや　蛞蝓,"Nanigoto wo
kabe ni kakite ya
namekujiri","It's written
something on the wall —
the slug.",春波,Shunpa,,Summer,蛞蝓 Namekuji — Slug [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,かたつぶり　角ふりわけよ　須磨明石,"Katatsuburi
tsuno furiwake yo
Suma Akashi","Oh, snail,
wave your horns apart,
Suma, Akashi.",芭蕉,Basho,1644 - 1694,Summer,蝸牛 Katatsumuri — Snail [Summer / Dobutsu],,,"Suma and Akashi are two townships west of Kobe City. In the Genji Monogatari, chapter on Suma, it says, ""Akashi bay is at a distance to which one can crawl,"" meaning very near. The word relates the snail to Suma and Akashi.",,,,,,,,,,,,,,,,,,,1
Edo,今朝見れば　夜の歩や　かたつぶり,"Kesa mireba
yoru no ayumi ya
katatsubari","In the morning see
its walk of last night —
the snail.",太祇,Taigi,1709 - 1771,Summer,蝸牛 Katatsumuri — Snail [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,点滴に　うたれて籠る　蝸牛,"Tenteki ni
utarete komoru
katatsumuri","Hit by a drop
of water, the snail withdraws
from the world.",蕪村,Buson,1716 - 1783,Summer,蝸牛 Katatsumuri — Snail [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,なつかしや　若葉に残る　花の蕊,"Natsukashi ya
wakaba ni nokoru
hana no shibe","How endearing!
Among young leaves, remnants of
flower pistils.",蝶夢,Chomu,1732 - 1796,Summer,余花 Yoka — Remnants of Flowers [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,古庭に　蟻　来たりたる　牡丹哉,"Furu niwa ni
ari kitaritaru
botan kana","To an old garden
the ants have come —
peonies in bloom.",嵐雪,Ransetsu,1654 - 1707,Summer,牡丹 Botan — Peony [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,牡丹散りて　うちかさなりぬ　二三片,"Botan chirite
uchi kasanarinu
ni san ben","A peony scatters —
one on another, two,
three petals.",蕪村,Buson,1716 - 1783,Summer,牡丹 Botan — Peony [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,飛ぶ蝶を　喰はんとしたる　牡丹哉,"Tobu cho wo
kuwan to shitaru
botan kana","A flitting butterfly
it's about to swallow —
the peony.",抱一,Hoitsu,1761 - 1829,Summer,牡丹 Botan — Peony [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,白牡丹　崩れんとして　二日見る,"Shiro botan
kuzuren to shite
futsuka miru","A white peony,
about to crumble,
for two days.",成美,Seibi,1749 - 1816,Summer,牡丹 Botan — Peony [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Edo,針ありと　蝶に知らせん　花薔薇,"Hari ari to
cho ni shirasen
hana sobi","There are thorns;
Butterflies should be warned,
rose flowers.",乙由,Otsuyu,,Summer,薔薇 Bara — Rose [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,駿河路や　花橘も　茶の匂ひ,"Suruga-ji ya
Hana tachibana mo
cha no nioi","The road through Suruga —
even the citrus flowers
have the scent of tea.",芭蕉,Basho,1644 - 1694,Summer,花橘 Hana tachibana — Citrus Flower [Summer / Shokubutsu],,,"Suruga is the old name for Shizuoka prefecture, famous for both citrus flowers and tea bushes, which flourish around the same time.",,,,,,,,,,,,,,,,,,,1
Edo,橘や　下に落ちたる　鳥の糞,"Tachibana ya
shita ni ochitaru
tori no fun","Citrus flowers —
under them has fallen
bird dung.",桃隣,Torin,,Summer,花橘 Hana tachibana — Citrus Flower [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,世に薫る　花橘やちる跡も,"Yo ni kaoru
hana tachibana ya
chiru ato mo","A citrus flower
perfumes the world,
even after scattering.",羽女,Ukijo,,Summer,花橘 Hana tachibana — Citrus Flower [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,あぢさゐの　花や手鞠の　染めかへし,"Ajisai no
hana ya temari no
some kaeshi","Hydrangea
flowers — like hand-balls
re-dyed.",北枝,Hokushi,d. 1718,Summer,紫陽花 Ajisai — Hydrangea [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,紫陽花や　寄れば　蚊の鳴く　花の裏,"Ajisai ya
yoreba ka no naku
hana no ura","Hydrangeas —
if you get close, mosquitoes hum
behind the flowers.",暁台,Gyodai,1732 - 1792,Summer,紫陽花 Ajisai — Hydrangea [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,紫陽花の　末　一色と　なりにけり,"Ajisai no
sue iashoku to
nari ni keri","The end of
hydrangeas — all became
one colour.",一茶,Issa,1763 - 1828,Summer,紫陽花 Ajisai — Hydrangea [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,うれしさは　葉がくれ　梅の　ひとつかな,"Ureshisa wa
hagakure ume no
hitotsu kana","The joy —
to find a plum
hidden in leaves!",杜国,Tokoku,1658 - 1690,Summer,青梅 Ao ume — Green Plums [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,青梅に　眉　あつめたる　美人哉,"Ao ume ni
mayei atsume taru
bijin kana","At the green plum
her eyebrows gathered,
a beautiful woman.",蕪村,Buson,1716 - 1783,Summer,青梅 Ao ume — Green Plums [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,青梅や　酸い顔もせず　男の童,"Ao ume ya
sui gao mo sezu
o no warawa","Green plums —
the little boy doesn't make
a sour face.",蕭山,Shoran,,Summer,青梅 Ao ume — Green Plums [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,青梅に　手をかけて寝る　蛙かな,"Ao ume ni
te wo kakete neru
kawazu kana","On a green plum
its hand placed,
the frog asleep.",一茶,Issa,1763 - 1828,Summer,青梅 Ao ume — Green Plums [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Edo,先づ頼む　椎の木もあり　夏木立,"Mazu tanomu
shii no ki mo ari
natsu kodachi","First, a pasania
tree to rely on,
summer grove.",芭蕉,Basho,1644 - 1694,Summer,夏木立 Natsu kodachi — Summer Grove [Summer / Shokubutsu],,,"A ku of 1690, made on settling briefly in a hut called Genjuan (Abide in Transience Hut), after a long journey. The pasania is a solid evergreen that can grow to 20 meters in height.",,,,,,,,,,,,,,,,,,,1
Edo,甘き香は　何の花ぞも　夏木立,"Amaki ka wa
nan no hana zo mo
natsu kodachi","The sweet scent —
what flower could it be?
Summer grove.",太祇,Taigi,1709 - 1771,Summer,夏木立 Natsu kodachi — Summer Grove [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,塔ばかり　見えて東寺は　夏木立,"To bakari
miete Toji wa
natsu kodachi","Only a pagoda
can be seen, the East Temple,
a summer grove.",一茶,Issa,1763 - 1828,Summer,夏木立 Natsu kodachi — Summer Grove [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Edo,嵐山　薮の茂りや　風の筋,"Arashiyama
yabu no shigeri ya
kaze no suji","Arashi mountain —
through the luxuriance of groves
a line of the wind.",芭蕉,Basho,1644 - 1694,Summer,茂 Shigeri — Luxuriant Growth [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Edo,光り合ふ　二つの山の　茂りかな,"Hikari au
futatsu no yama no
shigeri kana","Reflecting their lustre:
the luxuriant growth of
two mountains.",去来,Kyorai,1651 - 1704,Summer,茂 Shigeri — Luxuriant Growth [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Edo,山深く　しげりに入りぬ　夕がらす,"Yama fukaku
shigeri ni irimu
yu garasu","Deep into a mountain's
luxuriant growth,
a dusk crow.",紫暁,Shigyo,,Summer,茂 Shigeri — Luxuriant Growth [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
